trajectory,strategy,n_stops,n_stop_points,avg_sed_m,max_sed_m,p95_sed_m,latency_us_per_stop,latency_us_per_point,latency_p25_us_per_point,latency_p75_us_per_point
4358853,centroid,3,138,4.797848531581794,13.588508822183494,9.708710918977651,10.733333333333334,0.23333333333333336,0.22681159420289856,0.23768115942028983
4358853,medoid,3,138,4.69387071740032,14.913163457616088,10.798209450690871,852.8666666666666,18.540579710144925,18.343478260869567,19.254347826086956
4358853,snap_to_nearest,3,138,4.706912837702226,14.913163457616088,10.791060139025713,14.766666666666666,0.32101449275362315,0.3159420289855073,0.41231884057971013
4358853,first_point,3,138,12.38444999664248,23.154601517503718,19.791001947442147,3.2666666666666666,0.07101449275362319,0.06521739130434782,0.07318840579710145
4359232,centroid,2,91,1.7802518346970853,14.863578515506497,8.425289156223942,5.45,0.11978021978021978,0.11978021978021978,0.12197802197802197
4359232,medoid,2,91,1.781299353536015,15.133694253371498,8.8589474234758,724.65,15.926373626373627,14.075824175824177,17.524175824175824
4359232,snap_to_nearest,2,91,1.8174767120483173,15.028877110979591,8.255525189714394,37.6,0.8263736263736264,0.8241758241758241,0.8285714285714286
4359232,first_point,2,91,12.08328160856725,27.05033148924634,16.364086054909443,3.4,0.07472527472527472,0.07362637362637363,0.08021978021978021
4370045,centroid,3,253,4.451401300978658,20.14282244913261,9.139099787352912,10.533333333333333,0.12490118577075099,0.12450592885375494,0.12648221343873517
4370045,medoid,3,253,4.314955890563546,23.934589467101116,11.579498698019865,4636.166666666666,54.97430830039526,53.76600790513834,55.37154150197628
4370045,snap_to_nearest,3,253,4.532999064099411,19.29083185777995,9.797139469534715,50.46666666666666,0.5984189723320158,0.5905138339920949,0.6229249011857707
4370045,first_point,3,253,14.456414109115283,35.654068735017475,23.2075518622462,3.3000000000000003,0.0391304347826087,0.038735177865612654,0.039525691699604744
4389353,centroid,4,188,2.4115998461886634,12.209968896399316,8.740853182663226,10.85,0.23085106382978723,0.23085106382978723,0.23138297872340424
4389353,medoid,4,188,2.2589861156934625,13.224493718341849,9.260307505417982,1080.75,22.99468085106383,19.825531914893617,23.268085106382976
4389353,snap_to_nearest,4,188,2.431472142642318,12.51760295742846,8.772614961517581,28.15,0.5989361702127659,0.5936170212765958,0.6063829787234043
4389353,first_point,4,188,11.689328795932443,23.56591224459397,15.250459472325801,3.025,0.06436170212765957,0.06170212765957447,0.06542553191489361
4389414,centroid,5,223,2.4740249002824024,14.302160079944343,9.260065726058896,9.58,0.2147982062780269,0.21031390134529146,0.21614349775784755
4389414,medoid,5,223,2.3792422574777623,15.027684821572157,9.267034745479094,823.5000000000001,18.46412556053812,17.693273542600895,20.718385650224214
4389414,snap_to_nearest,5,223,2.449361703655267,14.826815508239205,8.879062797361561,18.86,0.42286995515695064,0.33004484304932735,0.4946188340807175
4389414,first_point,5,223,12.11488291213043,27.333976528575622,16.388966981952382,1.7,0.03811659192825112,0.03811659192825112,0.03991031390134529
4392729,centroid,3,174,3.0438202112683936,14.076827098961015,9.049635034126469,12.133333333333333,0.20919540229885056,0.20574712643678159,0.21264367816091953
4392729,medoid,3,174,3.0116677739376865,14.310847165313104,9.60234067848047,1666.6,28.73448275862069,28.650574712643678,29.01609195402299
4392729,snap_to_nearest,3,174,3.0751180758874286,14.200814528496423,9.145327021368509,36.93333333333333,0.6367816091954023,0.632183908045977,0.6385057471264367
4392729,first_point,3,174,13.652886696465247,27.617851440956372,20.02636158825502,3.666666666666667,0.06321839080459771,0.062068965517241385,0.06436781609195402
4393045,centroid,3,498,1.8825575624793178,15.99620889886948,4.756128931741398,21.699999999999996,0.13072289156626504,0.12730923694779117,0.13253012048192772
4393045,medoid,3,498,1.8449505504124646,16.218397787382823,5.153421144485345,16061.366666666667,96.75522088353414,95.57289156626507,101.13855421686748
4393045,snap_to_nearest,3,498,1.869282233280962,16.200318566021448,4.77044439586457,45.50000000000001,0.2740963855421687,0.27349397590361446,0.28714859437751006
4393045,first_point,3,498,14.726445066586495,30.058658393202435,16.92724880085313,3.6333333333333333,0.021887550200803213,0.021686746987951807,0.022289156626506025
4440451,centroid,2,111,1.7358308990885452,13.490973077221408,5.44997102142394,11.8,0.21261261261261263,0.20630630630630628,0.2153153153153153
4440451,medoid,2,111,1.7715777801341794,13.525772671147143,5.651637846937025,816.1,14.704504504504506,13.505405405405405,24.87657657657658
4440451,snap_to_nearest,2,111,1.7715777801341794,13.525772671147143,5.651637846937025,34.15,0.6153153153153152,0.6144144144144145,0.6243243243243243
4440451,first_point,2,111,12.518928656884382,23.848033990857246,14.754292149527656,2.15,0.03873873873873874,0.03873873873873874,0.04054054054054054
4443744,centroid,6,311,2.8122429527840107,13.3434495798614,8.951119143744265,9.616666666666667,0.18553054662379423,0.18360128617363344,0.18778135048231512
4443744,medoid,6,311,2.792140574374077,13.584381117757086,9.292411987502952,1304.8333333333333,25.173633440514468,25.070418006430867,25.231832797427654
4443744,snap_to_nearest,6,311,2.834519089501824,13.357581442075862,8.98961396807637,32.650000000000006,0.629903536977492,0.6263665594855305,0.6318327974276527
4443744,first_point,6,311,12.056360681583097,25.952087712611675,18.419784557771138,3.266666666666667,0.06302250803858521,0.06205787781350482,0.06430868167202572
